,0,1,2,3,4,5,6,7,8,9,10,11
C0,0.987109375,0.953515625,0.9880859375,0.9591796875,0.98359375,0.9810546875,0.9111328125,0.9056640625,0.9685546875,0.936328125,0.890234375,0.873828125
C4,0.9953125,0.9810546875,0.995703125,0.9806640625,0.940234375,0.9384765625,0.8763671875,0.8173828125,0.91875,0.9064453125,0.8119140625,0.8326171875
C8,0.98984375,0.9537109375,0.9865234375,0.972265625,0.98359375,0.9873046875,0.9708984375,0.9708984375,0.9755859375,0.94140625,0.96328125,0.2193359375
C17,0.9859375,0.9537109375,0.984375,0.946484375,0.967578125,0.9720703125,0.74296875,0.7427734375,0.9599609375,0.921875,0.769921875,0.7232421875
C21,0.9951171875,0.97265625,0.992578125,0.9779296875,0.9919921875,0.9919921875,0.98046875,0.9728515625,0.98203125,0.969140625,0.965625,0.9189453125
C31,0.991796875,0.958984375,0.994921875,0.9552734375,0.9876953125,0.9875,0.9271484375,0.934375,0.9744140625,0.94140625,0.920703125,0.8955078125
C35,0.969921875,0.934765625,0.9708984375,0.828515625,0.9544921875,0.9560546875,0.866796875,0.8734375,0.919921875,0.8794921875,0.8259765625,0.7248046875
C39,0.9853515625,0.965625,0.984765625,0.963671875,0.984765625,0.984375,0.9634765625,0.9666015625,0.9732421875,0.9447265625,0.948046875,0.9265625
C48,0.983984375,0.9537109375,0.9849609375,0.9619140625,0.987890625,0.9896484375,0.843359375,0.844921875,0.9701171875,0.9498046875,0.8138671875,0.8525390625
C52,0.98671875,0.9673828125,0.991015625,0.946484375,0.993359375,0.99375,0.9431640625,0.9078125,0.9833984375,0.9015625,0.9212890625,0.7369140625
C66,0.9857421875,0.945703125,0.989453125,0.9427734375,0.9708984375,0.9759765625,0.9568359375,0.952734375,0.96171875,0.9234375,0.945703125,0.7689453125
C70,0.984375,0.9671875,0.9912109375,0.9728515625,0.9841796875,0.98359375,0.93984375,0.9482421875,0.976953125,0.95546875,0.9369140625,0.9197265625
C79,0.98359375,0.9373046875,0.987890625,0.931640625,0.9853515625,0.985546875,0.9412109375,0.933984375,0.975,0.9162109375,0.92890625,0.86328125
C83,0.9796875,0.941015625,0.980078125,0.9421875,0.9814453125,0.9853515625,0.9341796875,0.93046875,0.9638671875,0.91953125,0.9033203125,0.8908203125
C87,0.983203125,0.94765625,0.9890625,0.95234375,0.987109375,0.9884765625,0.9314453125,0.9453125,0.978125,0.9193359375,0.928515625,0.88671875
C93,0.9943359375,0.9451171875,0.99375,0.94375,0.9935546875,0.9884765625,0.9318359375,0.9240234375,0.985546875,0.92734375,0.91875,0.823828125
C97,0.993359375,0.963671875,0.991015625,0.9642578125,0.9822265625,0.979296875,0.91015625,0.9298828125,0.978515625,0.9486328125,0.9515625,0.89296875
C101,0.993359375,0.9615234375,0.9919921875,0.9609375,0.98671875,0.984375,0.8791015625,0.87109375,0.98125,0.9490234375,0.8947265625,0.6587890625
C110,0.9875,0.9259765625,0.9880859375,0.9150390625,0.976171875,0.976171875,0.9330078125,0.934375,0.9892578125,0.773046875,0.5404296875,0.566796875
C114,0.9939453125,0.9625,0.99453125,0.955859375,0.988671875,0.98984375,0.9439453125,0.92734375,0.982421875,0.95859375,0.9298828125,0.9005859375
C118,0.9876953125,0.948828125,0.988671875,0.9529296875,0.9939453125,0.9921875,0.9505859375,0.9533203125,0.9833984375,0.9296875,0.952734375,0.9013671875
C124,0.995703125,0.9474609375,0.992578125,0.9423828125,0.9888671875,0.9927734375,0.8859375,0.903515625,0.9859375,0.9390625,0.8931640625,0.8546875
C141,0.9859375,0.9142578125,0.98203125,0.90234375,0.90546875,0.9111328125,0.9001953125,0.9013671875,0.897265625,0.8060546875,0.8681640625,0.8306640625
C145,0.8109375,0.7318359375,0.823046875,0.816015625,0.9544921875,0.95546875,0.9556640625,0.955859375,0.782421875,0.709765625,0.78828125,0.558984375
C149,0.9537109375,0.8818359375,0.9451171875,0.8810546875,0.955859375,0.9478515625,0.90625,0.90625,0.899609375,0.8275390625,0.839453125,0.7939453125
C163,0.9841796875,0.980078125,0.984375,0.9791015625,0.9939453125,0.99609375,0.9890625,0.9826171875,0.9787109375,0.973046875,0.969921875,0.8685546875
C172,0.990234375,0.8861328125,0.9908203125,0.8890625,0.9943359375,0.99765625,0.937890625,0.936328125,0.983984375,0.876953125,0.9248046875,0.83125
C180,0.971875,0.93046875,0.971484375,0.930078125,0.99296875,0.9919921875,0.956640625,0.959375,0.96171875,0.9189453125,0.934375,0.8873046875
C1,0.983203125,0.899609375,0.98125,0.9130859375,0.9912109375,0.9908203125,0.9568359375,0.9541015625,0.9689453125,0.9001953125,0.93046875,0.876953125
C9,0.9841796875,0.978125,0.9888671875,0.9673828125,0.9720703125,0.973046875,0.9537109375,0.9466796875,0.9599609375,0.9451171875,0.9412109375,0.65390625
C18,0.9708984375,0.830078125,0.9685546875,0.8220703125,0.919140625,0.9068359375,0.8609375,0.8228515625,0.8828125,0.722265625,0.9001953125,0.772265625
C22,0.9921875,0.9744140625,0.99375,0.9744140625,0.98125,0.98515625,0.9767578125,0.9759765625,0.9744140625,0.96015625,0.9666015625,0.9455078125
C32,0.98515625,0.93203125,0.9869140625,0.933984375,0.9908203125,0.9890625,0.939453125,0.9376953125,0.97734375,0.9216796875,0.9291015625,0.8857421875
C36,0.9494140625,0.869140625,0.94921875,0.8681640625,0.937109375,0.9447265625,0.8568359375,0.8767578125,0.8982421875,0.8107421875,0.84765625,0.670703125
C40,0.983984375,0.956640625,0.9837890625,0.9693359375,0.98046875,0.97734375,0.9544921875,0.93203125,0.9578125,0.951171875,0.9328125,0.9033203125
C49,0.9900390625,0.89765625,0.9912109375,0.930078125,0.985546875,0.9873046875,0.9599609375,0.95546875,0.976171875,0.91875,0.945703125,0.856640625
C53,0.9908203125,0.9337890625,0.9931640625,0.9466796875,0.9873046875,0.985546875,0.941796875,0.9359375,0.9771484375,0.921875,0.9412109375,0.8873046875
C57,0.99140625,0.940625,0.989453125,0.9263671875,0.990234375,0.9876953125,0.9369140625,0.937890625,0.9833984375,0.9271484375,0.9251953125,0.8658203125
C67,0.97578125,0.958203125,0.972265625,0.964453125,0.9736328125,0.975390625,0.7228515625,0.790625,0.95,0.93125,0.7359375,0.6904296875
C71,0.9845703125,0.9525390625,0.9849609375,0.9388671875,0.9919921875,0.990625,0.9642578125,0.9662109375,0.9732421875,0.9453125,0.949609375,0.919921875
C80,0.9845703125,0.943359375,0.9841796875,0.9390625,0.989453125,0.9876953125,0.9359375,0.940625,0.973828125,0.9248046875,0.923828125,0.8705078125
C84,0.98359375,0.9328125,0.9802734375,0.930078125,0.9685546875,0.976171875,0.9142578125,0.9359375,0.95703125,0.902734375,0.90625,0.8193359375
C88,0.9880859375,0.93984375,0.988671875,0.9404296875,0.98203125,0.98515625,0.917578125,0.898828125,0.9763671875,0.9255859375,0.882421875,0.869140625
C94,0.9923828125,0.928515625,0.9923828125,0.9265625,0.9958984375,0.993359375,0.9294921875,0.9181640625,0.9900390625,0.925,0.9236328125,0.850390625
C98,0.983984375,0.9376953125,0.981640625,0.9166015625,0.9564453125,0.95859375,0.8943359375,0.89765625,0.9349609375,0.9025390625,0.8783203125,0.853515625
C102,0.98671875,0.8939453125,0.9845703125,0.8708984375,0.9896484375,0.990234375,0.9556640625,0.9568359375,0.9783203125,0.88203125,0.9412109375,0.4576171875
C111,0.9716796875,0.928125,0.9748046875,0.934765625,0.991015625,0.993359375,0.9373046875,0.933984375,0.9658203125,0.9271484375,0.9130859375,0.866015625
C119,0.99296875,0.9513671875,0.9919921875,0.9640625,0.991796875,0.9943359375,0.9408203125,0.951171875,0.9861328125,0.93984375,0.9408203125,0.897265625
C125,0.98984375,0.8970703125,0.988671875,0.8818359375,0.9841796875,0.9810546875,0.932421875,0.9205078125,0.9763671875,0.8818359375,0.91796875,0.81875
C142,0.9091796875,0.908984375,0.9041015625,0.9001953125,0.959765625,0.963671875,0.8919921875,0.9005859375,0.86640625,0.855859375,0.7880859375,0.8037109375
C146,0.961328125,0.9548828125,0.957421875,0.950390625,0.96328125,0.9623046875,0.9458984375,0.948046875,0.918359375,0.8998046875,0.9017578125,0.9068359375
C150,0.946484375,0.9171875,0.946875,0.909375,0.9623046875,0.9658203125,0.925,0.9375,0.90859375,0.8658203125,0.87578125,0.8263671875
C160,0.9892578125,0.8150390625,0.9904296875,0.9236328125,0.99375,0.9908203125,0.8994140625,0.8740234375,0.9822265625,0.872265625,0.39609375,0.8630859375
C164,0.9955078125,0.9720703125,0.99296875,0.979296875,0.994921875,0.996484375,0.969140625,0.9642578125,0.9853515625,0.9828125,0.9548828125,0.957421875
C173,0.9939453125,0.93046875,0.9951171875,0.9421875,0.957421875,0.9591796875,0.8880859375,0.8751953125,0.9576171875,0.89140625,0.8681640625,0.8134765625
C181,0.9908203125,0.9638671875,0.9916015625,0.9615234375,0.99375,0.9943359375,0.9091796875,0.937109375,0.9814453125,0.957421875,0.922265625,0.9029296875
C2,0.9916015625,0.9595703125,0.9923828125,0.907421875,0.991796875,0.99140625,0.981640625,0.983203125,0.98671875,0.9556640625,0.97109375,0.93359375
C10,0.974609375,0.9357421875,0.9685546875,0.95625,0.99296875,0.9919921875,0.9763671875,0.97265625,0.9568359375,0.94140625,0.949609375,0.930859375
C15,0.97734375,0.929296875,0.9765625,0.9416015625,0.9689453125,0.970703125,0.928125,0.9318359375,0.9390625,0.90234375,0.8896484375,0.84921875
C19,0.906640625,0.9484375,0.9095703125,0.94453125,0.9751953125,0.9783203125,0.955859375,0.951953125,0.89453125,0.826171875,0.876171875,0.873046875
C23,0.9828125,0.9703125,0.9861328125,0.973046875,0.9935546875,0.9935546875,0.981640625,0.980859375,0.981640625,0.964453125,0.9681640625,0.958984375
C33,0.991796875,0.934765625,0.9900390625,0.9404296875,0.9587890625,0.9646484375,0.9330078125,0.9291015625,0.958203125,0.901953125,0.9162109375,0.869921875
C46,0.9861328125,0.9109375,0.9810546875,0.916015625,0.9908203125,0.9919921875,0.9486328125,0.9388671875,0.9732421875,0.9134765625,0.9349609375,0.89140625
C50,0.98671875,0.96015625,0.986328125,0.9572265625,0.9845703125,0.9853515625,0.9501953125,0.9498046875,0.9701171875,0.94453125,0.9419921875,0.90625
C54,0.9896484375,0.915625,0.9845703125,0.911328125,0.9828125,0.9830078125,0.960546875,0.9529296875,0.96875,0.919140625,0.9513671875,0.873828125
C64,0.9953125,0.9001953125,0.991015625,0.8849609375,0.990234375,0.9904296875,0.9330078125,0.93515625,0.98515625,0.88828125,0.9234375,0.837890625
C68,0.975,0.726171875,0.9732421875,0.7201171875,0.9841796875,0.98515625,0.9595703125,0.9623046875,0.9583984375,0.7384765625,0.9322265625,0.6904296875
C81,0.9900390625,0.9326171875,0.98828125,0.92734375,0.991796875,0.990234375,0.967578125,0.941796875,0.9787109375,0.9291015625,0.96015625,0.8734375
C95,0.9947265625,0.9203125,0.9962890625,0.91953125,0.9857421875,0.9830078125,0.944921875,0.9375,0.9779296875,0.9021484375,0.934765625,0.8453125
C99,0.957421875,0.87578125,0.9599609375,0.90625,0.9859375,0.9833984375,0.7298828125,0.7130859375,0.940234375,0.8779296875,0.698828125,0.65
C103,0.991015625,0.9576171875,0.9923828125,0.9560546875,0.9912109375,0.99296875,0.9181640625,0.91796875,0.9818359375,0.9505859375,0.9154296875,0.8751953125
C108,0.992578125,0.91953125,0.9884765625,0.8876953125,0.992578125,0.9943359375,0.9234375,0.9208984375,0.98203125,0.8826171875,0.916796875,0.81796875
C112,0.9931640625,0.9435546875,0.9931640625,0.937890625,0.99609375,0.9958984375,0.9798828125,0.978125,0.9892578125,0.9328125,0.9611328125,0.9177734375
C126,0.981640625,0.9318359375,0.977734375,0.9287109375,0.9818359375,0.983984375,0.8345703125,0.8875,0.9619140625,0.90859375,0.884765625,0.8015625
C134,0.990625,0.816015625,0.989453125,0.8255859375,0.9921875,0.9884765625,0.9697265625,0.97578125,0.9826171875,0.785546875,0.9666015625,0.7666015625
C143,0.9634765625,0.9037109375,0.9673828125,0.9001953125,0.9708984375,0.9748046875,0.9572265625,0.9529296875,0.9375,0.8685546875,0.9283203125,0.8599609375
C147,0.9662109375,0.9447265625,0.9630859375,0.9416015625,0.97109375,0.96328125,0.9533203125,0.9587890625,0.9267578125,0.917578125,0.8890625,0.884375
C157,0.9921875,0.8865234375,0.99453125,0.890234375,0.9869140625,0.9876953125,0.959765625,0.9552734375,0.9814453125,0.8705078125,0.957421875,0.857421875
C161,0.9908203125,0.897265625,0.993359375,0.9083984375,0.9625,0.9580078125,0.8916015625,0.877734375,0.9345703125,0.8408203125,0.8705078125,0.8125
C170,0.98828125,0.9021484375,0.9916015625,0.9072265625,0.9931640625,0.9935546875,0.9455078125,0.951171875,0.9822265625,0.8853515625,0.9318359375,0.8294921875
C174,0.9640625,0.883203125,0.9607421875,0.88046875,0.986328125,0.98515625,0.926953125,0.9240234375,0.9427734375,0.878515625,0.8982421875,0.4599609375
C178,0.994140625,0.903125,0.9916015625,0.9091796875,0.9361328125,0.9318359375,0.8439453125,0.863671875,0.9228515625,0.8396484375,0.8705078125,0.6984375
C3,0.99453125,0.9830078125,0.9939453125,0.9826171875,0.9955078125,0.9958984375,0.9787109375,0.9787109375,0.985546875,0.975390625,0.9765625,0.9689453125
C7,0.961328125,0.9279296875,0.9607421875,0.9208984375,0.9888671875,0.9923828125,0.9677734375,0.9517578125,0.954296875,0.9181640625,0.933984375,0.84921875
C11,0.989453125,0.9703125,0.990234375,0.967578125,0.988671875,0.98671875,0.9685546875,0.9474609375,0.976953125,0.954296875,0.95390625,0.9296875
C16,0.9724609375,0.9298828125,0.9685546875,0.9296875,0.9865234375,0.987890625,0.9470703125,0.937109375,0.9455078125,0.8958984375,0.914453125,0.8609375
C20,0.9712890625,0.95,0.9728515625,0.94375,0.9935546875,0.9912109375,0.9744140625,0.964453125,0.9677734375,0.9466796875,0.95390625,0.9234375
C24,0.991796875,0.9798828125,0.992578125,0.97890625,0.9908203125,0.9876953125,0.965234375,0.9654296875,0.9818359375,0.9701171875,0.95625,0.9314453125
C34,0.9525390625,0.92421875,0.959375,0.930859375,0.970703125,0.9677734375,0.8880859375,0.930859375,0.934375,0.89921875,0.88671875,0.84140625
C47,0.991796875,0.9443359375,0.988671875,0.9455078125,0.9841796875,0.984375,0.9626953125,0.959765625,0.9712890625,0.9296875,0.9498046875,0.905859375
C51,0.9833984375,0.9548828125,0.9896484375,0.961328125,0.9869140625,0.9896484375,0.946484375,0.9373046875,0.9765625,0.940234375,0.9203125,0.8830078125
C55,0.9826171875,0.96015625,0.9763671875,0.9599609375,0.9931640625,0.9919921875,0.9470703125,0.9513671875,0.973046875,0.9453125,0.935546875,0.9123046875
C65,0.988671875,0.940234375,0.98828125,0.9228515625,0.98828125,0.989453125,0.95234375,0.9603515625,0.9794921875,0.926953125,0.9376953125,0.853515625
C69,0.988671875,0.958203125,0.98828125,0.9609375,0.989453125,0.9876953125,0.9712890625,0.9732421875,0.9759765625,0.9529296875,0.962890625,0.906640625
C82,0.992578125,0.9669921875,0.9896484375,0.8916015625,0.974609375,0.978125,0.9373046875,0.9376953125,0.9798828125,0.9458984375,0.9345703125,0.8787109375
C96,0.97890625,0.95234375,0.984375,0.93671875,0.991796875,0.992578125,0.9603515625,0.954296875,0.978515625,0.9427734375,0.951171875,0.5568359375
C100,0.9857421875,0.73046875,0.981640625,0.718359375,0.9931640625,0.9947265625,0.966796875,0.966796875,0.975,0.5658203125,0.9478515625,0.6857421875
C104,0.990625,0.92421875,0.98984375,0.90234375,0.99609375,0.9923828125,0.9732421875,0.975390625,0.984375,0.9111328125,0.9673828125,0.9119140625
C109,0.9947265625,0.9291015625,0.9923828125,0.923828125,0.984765625,0.9853515625,0.91328125,0.925,0.9806640625,0.90859375,0.9056640625,0.851171875
C113,0.996484375,0.97734375,0.995703125,0.9693359375,0.9931640625,0.9939453125,0.962109375,0.95625,0.9923828125,0.96953125,0.958984375,0.88515625
C127,0.9814453125,0.876171875,0.984375,0.8994140625,0.983203125,0.98515625,0.9693359375,0.96328125,0.965625,0.874609375,0.94375,0.8482421875
C135,0.991015625,0.9681640625,0.9923828125,0.975390625,0.9970703125,0.997265625,0.6220703125,0.5609375,0.9892578125,0.973046875,0.5677734375,0.49140625
C144,0.96796875,0.9533203125,0.9708984375,0.94921875,0.8169921875,0.823828125,0.8404296875,0.755859375,0.7861328125,0.76484375,0.6994140625,0.68984375
C148,0.9697265625,0.9525390625,0.9666015625,0.949609375,0.9451171875,0.95,0.88359375,0.8802734375,0.912109375,0.8841796875,0.8419921875,0.8294921875
C162,0.9564453125,0.8873046875,0.96171875,0.88984375,0.98125,0.9794921875,0.9783203125,0.9830078125,0.93046875,0.8599609375,0.9216796875,0.859375
C171,0.9921875,0.9458984375,0.991015625,0.9341796875,0.9896484375,0.9916015625,0.899609375,0.8865234375,0.98359375,0.929296875,0.8859375,0.8265625
C175,0.988671875,0.916796875,0.9890625,0.928125,0.9912109375,0.991796875,0.934765625,0.9240234375,0.9763671875,0.9203125,0.908984375,0.8654296875
C179,0.930859375,0.8869140625,0.93671875,0.8740234375,0.9689453125,0.9708984375,0.934765625,0.930078125,0.9033203125,0.842578125,0.868359375,0.8068359375
C12,0.9935546875,0.9662109375,0.9912109375,0.9498046875,0.981640625,0.9830078125,0.94921875,0.9423828125,0.9763671875,0.94453125,0.9423828125,0.8853515625
C14,0.9783203125,0.9455078125,0.9685546875,0.9447265625,0.9873046875,0.9869140625,0.961328125,0.959765625,0.9599609375,0.939453125,0.9400390625,0.883203125
C27,0.9779296875,0.931640625,0.9783203125,0.9322265625,0.993359375,0.9931640625,0.969140625,0.9578125,0.9697265625,0.9265625,0.936328125,0.9029296875
C28,0.908203125,0.941015625,0.9052734375,0.941796875,0.9693359375,0.970703125,0.9076171875,0.922265625,0.89140625,0.853515625,0.8517578125,0.788671875
C29,0.9845703125,0.9740234375,0.984375,0.97421875,0.9880859375,0.988671875,0.966796875,0.8693359375,0.9728515625,0.9599609375,0.9443359375,0.937890625
C30,0.99296875,0.93671875,0.9921875,0.932421875,0.992578125,0.9919921875,0.972265625,0.9537109375,0.9857421875,0.921875,0.960546875,0.9228515625
C43,0.9876953125,0.944921875,0.990625,0.9412109375,0.985546875,0.9837890625,0.95625,0.956640625,0.97421875,0.9244140625,0.9421875,0.708203125
C44,0.9427734375,0.883203125,0.9353515625,0.8662109375,0.9912109375,0.9908203125,0.953125,0.9541015625,0.930078125,0.862109375,0.8650390625,0.7845703125
C45,0.9759765625,0.946875,0.9748046875,0.940234375,0.993359375,0.992578125,0.9478515625,0.9478515625,0.9701171875,0.9439453125,0.9228515625,0.9123046875
C58,0.98359375,0.921484375,0.9814453125,0.918359375,0.9927734375,0.9916015625,0.960546875,0.9548828125,0.9759765625,0.916015625,0.94921875,0.8755859375
C59,0.9853515625,0.9525390625,0.9865234375,0.9576171875,0.985546875,0.987109375,0.9548828125,0.9470703125,0.97578125,0.956640625,0.9375,0.9125
C60,0.9875,0.9337890625,0.989453125,0.9263671875,0.991015625,0.990625,0.9755859375,0.974609375,0.97734375,0.9224609375,0.9662109375,0.8751953125
C74,0.9921875,0.89765625,0.991015625,0.8955078125,0.98984375,0.98671875,0.931640625,0.9591796875,0.9796875,0.870703125,0.926171875,0.8224609375
C75,0.9732421875,0.729296875,0.9791015625,0.7626953125,0.9826171875,0.9802734375,0.939453125,0.9427734375,0.965234375,0.6837890625,0.9099609375,0.6810546875
C76,0.9947265625,0.9669921875,0.9939453125,0.9072265625,0.9892578125,0.9876953125,0.93203125,0.94296875,0.978515625,0.9544921875,0.93046875,0.7556640625
C89,0.9875,0.9259765625,0.9875,0.92421875,0.9927734375,0.993359375,0.9400390625,0.9439453125,0.9765625,0.9275390625,0.9232421875,0.8541015625
C90,0.9884765625,0.9318359375,0.98828125,0.9326171875,0.99375,0.990234375,0.966015625,0.9724609375,0.97890625,0.9263671875,0.9517578125,0.880078125
C91,0.9720703125,0.930859375,0.968359375,0.921484375,0.9927734375,0.993359375,0.964453125,0.9470703125,0.960546875,0.913671875,0.93828125,0.9001953125
C92,0.9857421875,0.9015625,0.9890625,0.8966796875,0.991796875,0.9931640625,0.9748046875,0.98046875,0.9806640625,0.9123046875,0.96484375,0.88515625
C105,0.99375,0.9322265625,0.994921875,0.9287109375,0.9873046875,0.989453125,0.9146484375,0.9208984375,0.984375,0.92265625,0.91875,0.842578125
C106,0.956640625,0.888671875,0.961328125,0.8841796875,0.994921875,0.9939453125,0.959765625,0.960546875,0.9533203125,0.88828125,0.9224609375,0.8578125
C107,0.988671875,0.9599609375,0.9916015625,0.9658203125,0.9876953125,0.991796875,0.9462890625,0.951171875,0.980859375,0.9533203125,0.927734375,0.8982421875
C120,0.9888671875,0.9146484375,0.98671875,0.880078125,0.9951171875,0.9955078125,0.9396484375,0.9419921875,0.9841796875,0.8810546875,0.9333984375,0.8408203125
C121,0.9939453125,0.934375,0.9919921875,0.9404296875,0.9859375,0.984765625,0.958984375,0.9642578125,0.9767578125,0.924609375,0.95625,0.896875
C123,0.9939453125,0.94140625,0.990625,0.948046875,0.9974609375,0.9974609375,0.5908203125,0.6080078125,0.989453125,0.9517578125,0.603125,0.5681640625
C136,0.9861328125,0.9236328125,0.9845703125,0.9224609375,0.9833984375,0.9853515625,0.898828125,0.908203125,0.96875,0.9232421875,0.8978515625,0.8453125
C137,0.9404296875,0.8693359375,0.9326171875,0.8544921875,0.8271484375,0.8173828125,0.7517578125,0.78203125,0.759765625,0.718359375,0.7138671875,0.6619140625
C138,0.9876953125,0.824609375,0.99140625,0.771484375,0.9505859375,0.948828125,0.8818359375,0.8783203125,0.93671875,0.7779296875,0.8708984375,0.701171875
C151,0.9888671875,0.9171875,0.9890625,0.9208984375,0.9951171875,0.99296875,0.9548828125,0.948828125,0.9826171875,0.9134765625,0.9314453125,0.85
C153,0.9646484375,0.9439453125,0.9677734375,0.9416015625,0.9833984375,0.9822265625,0.9787109375,0.9798828125,0.952734375,0.93828125,0.94765625,0.9177734375
C154,0.965234375,0.9341796875,0.962109375,0.9279296875,0.992578125,0.99140625,0.9658203125,0.9673828125,0.9572265625,0.9216796875,0.9271484375,0.8951171875
C167,0.99296875,0.8970703125,0.9927734375,0.890625,0.9904296875,0.9921875,0.892578125,0.892578125,0.984375,0.887890625,0.900390625,0.7845703125
C168,0.9931640625,0.9037109375,0.9921875,0.923046875,0.9904296875,0.9912109375,0.9376953125,0.91328125,0.9826171875,0.8869140625,0.913671875,0.8453125
C169,0.9974609375,0.9103515625,0.996484375,0.969140625,0.971875,0.9669921875,0.928125,0.92890625,0.973828125,0.94296875,0.9296875,0.8884765625
